"","seq_name","frac_map_valid","frac_map_invalid","frac_unmapped","specificity"
"6219","mm10_rmsk_L1Md_T_chr6:68221871-68227037",1,0,0,1
"6220","mm10_rmsk_L1Md_F2_chr6:143582560-143588731",1,0,0,1
"6221","mm10_rmsk_L1Md_A_chr3:19094686-19100227",1,0,0,1
"6222","mm10_rmsk_L1Md_A_chr15:23729226-23734639",0.857142857142857,0.142857142857143,0,1
"6223","mm10_rmsk_L1Md_F3_chr3:126222610-126224965",1,0,0,1
"6224","mm10_rmsk_L1Md_A_chrY:42112047-42114120",1,0,0,1
"6225","mm10_rmsk_L1Md_F2_chrX:63548976-63551012",1,0,0,1
"6226","mm10_rmsk_L1Md_A_chrX:68367489-68369998",0,1,0,0
"6227","mm10_rmsk_L1Md_F2_chr10:4789094-4794752",1,0,0,1
"6228","mm10_rmsk_L1Md_F2_chr5:57424692-57429611",1,0,0,1
"6229","mm10_rmsk_L1Md_F2_chr8:85797033-85799105",0,1,0,NA
"6230","mm10_rmsk_L1Md_A_chr2:83373497-83378865",1,0,0,0.875
"6231","mm10_rmsk_L1Md_F2_chr12:114718283-114721866",0.75,0.25,0,1
"6232","mm10_rmsk_L1Md_F3_chr7:63240413-63246587",1,0,0,0.9
"6233","mm10_rmsk_L1Md_F2_chr3:7691345-7693977",1,0,0,1
"6234","mm10_rmsk_L1Md_A_chr12:25747104-25752470",0.857142857142857,0,0.142857142857143,1
"6235","mm10_rmsk_L1Md_F_chr3:12645571-12650030",1,0,0,0.833333333333333
"6236","mm10_rmsk_L1Md_T_chr8:37572289-37577659",1,0,0,1
"6237","mm10_rmsk_L1Md_A_chr6:68495203-68500000",1,0,0,1
"6238","mm10_rmsk_L1Md_F2_chr3:110442970-110448034",1,0,0,1
"6239","mm10_rmsk_L1Md_F2_chr5:46774937-46777267",1,0,0,1
"6240","mm10_rmsk_L1Md_A_chr18:77087480-77093338",1,0,0,1
"6241","mm10_rmsk_L1Md_F2_chrX:160256472-160262777",1,0,0,1
"6242","mm10_rmsk_L1Md_F2_chr12:44693083-44696846",1,0,0,1
"6243","mm10_rmsk_L1Md_A_chr7:10924396-10930978",0.3,0.3,0.4,0.75
"6244","mm10_rmsk_L1Md_F3_chr4:3306001-3310439",1,0,0,1
"6245","mm10_rmsk_L1Md_T_chr18:7391422-7396789",1,0,0,1
"6246","mm10_rmsk_L1Md_F2_chr14:38046347-38052051",1,0,0,1
"6247","mm10_rmsk_L1Md_T_chrY:56360619-56362879",0,1,0,NA
"6248","mm10_rmsk_L1Md_Gf_chrY:11504981-11508283",0.333333333333333,0.666666666666667,0,0.5
"6249","mm10_rmsk_L1Md_F2_chr1:143234603-143239831",1,0,0,1
"6250","mm10_rmsk_L1Md_A_chr5:93626785-93632963",1,0,0,1
"6251","mm10_rmsk_L1Md_F2_chr13:35132800-35139009",1,0,0,1
"6252","mm10_rmsk_L1Md_A_chr6:104356066-104362648",0.3,0.4,0.3,1
"6253","mm10_rmsk_L1Md_F2_chr5:8196406-8203226",1,0,0,1
"6254","mm10_rmsk_L1Md_A_chr6:33490421-33493590",1,0,0,1
"6255","mm10_rmsk_L1Md_A_chr13:33722429-33726199",1,0,0,1
"6256","mm10_rmsk_L1Md_T_chrY:53588269-53591602",0.333333333333333,0.666666666666667,0,1
"6257","mm10_rmsk_L1Md_A_chr12:23903439-23906461",1,0,0,1
"6258","mm10_rmsk_L1Md_A_chr8:7692807-7697994",1,0,0,1
"6259","mm10_rmsk_L1Md_F2_chr1:17075251-17079838",1,0,0,1
"6260","mm10_rmsk_L1Md_A_chr9:27464958-27471158",0.444444444444444,0.222222222222222,0.333333333333333,1
"6261","mm10_rmsk_L1Md_F3_chr5:88407272-88409546",1,0,0,1
"6262","mm10_rmsk_L1Md_A_chr12:114728399-114733361",0.666666666666667,0,0.333333333333333,0.8
"6263","mm10_rmsk_L1Md_T_chr13:22193994-22196176",1,0,0,1
"6264","mm10_rmsk_L1Md_T_chr11:71082756-71088960",0.888888888888889,0,0.111111111111111,1
"6265","mm10_rmsk_L1Md_F3_chr5:109312913-109318284",1,0,0,1
"6266","mm10_rmsk_L1Md_T_chr13:16500001-16505880",0,0.625,0.375,NA
"6267","mm10_rmsk_L1Md_F2_chr14:94182254-94185812",1,0,0,1
"6268","mm10_rmsk_L1Md_T_chr3:112281105-112286344",0.285714285714286,0.428571428571429,0.285714285714286,1
"6269","mm10_rmsk_L1Md_T_chr1:67619667-67625859",1,0,0,1
"6270","mm10_rmsk_L1Md_A_chrY:7497289-7499998",0,1,0,0
"6271","mm10_rmsk_L1Md_A_chr9:39029051-39033390",1,0,0,1
"6272","mm10_rmsk_L1Md_A_chr5:67584788-67587819",0.666666666666667,0.333333333333333,0,1
"6273","mm10_rmsk_L1Md_F2_chr14:97337964-97342921",1,0,0,1
"6274","mm10_rmsk_L1Md_F2_chr1:95857881-95863993",1,0,0,1
"6275","mm10_rmsk_L1Md_A_chr4:101753582-101759926",0.333333333333333,0.333333333333333,0.333333333333333,0.75
"6276","mm10_rmsk_L1Md_F2_chr18:5921036-5924122",1,0,0,1
"6277","mm10_rmsk_L1Md_T_chr13:83813577-83817960",0.2,0.6,0.2,1
"6278","mm10_rmsk_L1Md_A_chr4:72543085-72548483",0.857142857142857,0.142857142857143,0,1
"6279","mm10_rmsk_L1Md_F3_chr4:15188932-15192917",1,0,0,1
"6280","mm10_rmsk_L1Md_F2_chr7:20407195-20409238",0,1,0,0
"6281","mm10_rmsk_L1Md_F2_chr11:83088970-83095208",0.777777777777778,0.222222222222222,0,1
"6282","mm10_rmsk_L1Md_A_chr7:5991736-5998300",0.5,0.2,0.3,1
"6283","mm10_rmsk_L1Md_T_chr3:134880938-134887427",0.222222222222222,0.444444444444444,0.333333333333333,1
"6284","mm10_rmsk_L1Md_F2_chr1:41066763-41069010",1,0,0,1
"6285","mm10_rmsk_L1Md_A_chr18:33635126-33640539",0,0.571428571428571,0.428571428571429,NA
"6286","mm10_rmsk_L1Md_T_chr1:20525566-20530745",1,0,0,0.875
"6287","mm10_rmsk_L1Md_F2_chr2:15854518-15856936",1,0,0,1
"6288","mm10_rmsk_L1Md_T_chrX:14811386-14816798",0.714285714285714,0,0.285714285714286,1
"6289","mm10_rmsk_L1Md_F2_chr11:9321880-9327472",0.875,0,0.125,1
"6290","mm10_rmsk_L1Md_A_chr10:46966692-46974689",0.75,0.25,0,1
"6291","mm10_rmsk_L1Md_T_chr4:25182313-25189359",0.181818181818182,0.363636363636364,0.454545454545455,1
"6292","mm10_rmsk_L1Md_A_chr3:47067030-47070895",0.5,0.25,0.25,1
"6293","mm10_rmsk_L1Md_T_chr2:16762669-16769299",0.5,0.4,0.1,1
"6294","mm10_rmsk_L1Md_A_chr6:11205464-11210870",0.428571428571429,0.142857142857143,0.428571428571429,1
"6295","mm10_rmsk_L1Md_F2_chr12:14715843-14722069",1,0,0,1
"6296","mm10_rmsk_L1Md_F2_chr18:70359678-70362761",1,0,0,1
"6297","mm10_rmsk_L1Md_F_chr10:34985887-34991067",1,0,0,1
"6298","mm10_rmsk_L1Md_F2_chr15:14354196-14356699",1,0,0,1
"6299","mm10_rmsk_L1Md_T_chr15:5266859-5272686",0.25,0.125,0.625,1
"6300","mm10_rmsk_L1Md_T_chrY:56733007-56735278",0,1,0,NA
"6301","mm10_rmsk_L1Md_F2_chr15:4654433-4659815",1,0,0,1
"6302","mm10_rmsk_L1Md_F2_chr10:87992617-87997567",1,0,0,1
"6303","mm10_rmsk_L1Md_F3_chr5:109629172-109634147",1,0,0,1
"6304","mm10_rmsk_L1Md_A_chr17:33362206-33367536",0.857142857142857,0,0.142857142857143,1
"6305","mm10_rmsk_L1Md_T_chr14:108282930-108285189",1,0,0,1
"6306","mm10_rmsk_L1Md_A_chr19:31837635-31840905",0,1,0,NA
"6307","mm10_rmsk_L1Md_T_chr5:22364473-22367896",0.75,0.25,0,1
"6308","mm10_rmsk_L1Md_F3_chr1:139587043-139592271",1,0,0,1
"6309","mm10_rmsk_L1Md_T_chr2:36760174-36765511",1,0,0,1
"6310","mm10_rmsk_L1Md_T_chr14:106963963-106970297",0.666666666666667,0.222222222222222,0.111111111111111,1
"6311","mm10_rmsk_L1Md_F2_chrX:35430348-35434072",1,0,0,0.8
"6312","mm10_rmsk_L1Md_T_chr7:108020461-108028095",0.416666666666667,0.5,0.0833333333333333,1
"6313","mm10_rmsk_L1Md_F2_chr7:93206740-93210796",1,0,0,1
"6314","mm10_rmsk_L1Md_F2_chr12:91895920-91898566",1,0,0,1
"6315","mm10_rmsk_L1Md_A_chrY:41306435-41309739",1,0,0,1
"6316","mm10_rmsk_L1Md_F3_chr6:60910418-60914618",1,0,0,1
"6317","mm10_rmsk_L1Md_F2_chr3:133628023-133630446",1,0,0,1
"6318","mm10_rmsk_L1Md_T_chr1:80124557-80127722",0.333333333333333,0.333333333333333,0.333333333333333,1
"6319","mm10_rmsk_L1Md_A_chrX:69011592-69014298",1,0,0,1
"6320","mm10_rmsk_L1Md_A_chr12:92861974-92868340",0,0.444444444444444,0.555555555555556,NA
"6321","mm10_rmsk_L1Md_T_chr3:33781258-33784722",1,0,0,0.75
"6322","mm10_rmsk_L1Md_T_chr12:10830226-10832710",1,0,0,1
"6323","mm10_rmsk_L1Md_F3_chr18:30460872-30463954",1,0,0,1
"6324","mm10_rmsk_L1Md_T_chr9:80584995-80587360",1,0,0,1
"6325","mm10_rmsk_L1Md_F2_chr10:25792675-25798800",1,0,0,1
"6326","mm10_rmsk_L1Md_Gf_chrY:68510951-68515906",1,0,0,0.857142857142857
"6327","mm10_rmsk_L1Md_F2_chr7:23004515-23006764",0,1,0,0
"6328","mm10_rmsk_L1Md_F2_chr2:85113789-85119959",1,0,0,1
"6329","mm10_rmsk_L1Md_F2_chr2:60725083-60727128",1,0,0,1
"6330","mm10_rmsk_L1Md_T_chr14:37254781-37261160",0.888888888888889,0,0.111111111111111,1
"6331","mm10_rmsk_L1Md_T_chr7:14969904-14973632",1,0,0,1
"6332","mm10_rmsk_L1Md_T_chr17:65085608-65092255",0.4,0.3,0.3,1
"6333","mm10_rmsk_L1Md_F2_chrY:23965993-23972318",1,0,0,0.36
"6334","mm10_rmsk_L1Md_F3_chr4:62151778-62153850",1,0,0,1
"6335","mm10_rmsk_L1Md_T_chr16:43136716-43143256",0.5,0.3,0.2,1
"6336","mm10_rmsk_L1Md_F2_chr6:60218940-60224641",1,0,0,1
"6337","mm10_rmsk_L1Md_Gf_chr3:43553586-43558477",0.833333333333333,0,0.166666666666667,1
"6338","mm10_rmsk_L1Md_T_chr17:59529380-59535547",1,0,0,1
"6339","mm10_rmsk_L1Md_T_chr4:25377031-25380715",0.75,0,0.25,1
"6340","mm10_rmsk_L1Md_T_chr8:53450990-53457231",1,0,0,1
"6341","mm10_rmsk_L1Md_Gf_chr18:44289872-44294602",1,0,0,1
"6342","mm10_rmsk_L1Md_T_chr1:94722893-94729739",0,0.6,0.4,NA
"6343","mm10_rmsk_L1Md_T_chrX:58913741-58918093",0,0.6,0.4,NA
"6344","mm10_rmsk_L1Md_A_chr14:53060026-53065236",1,0,0,1
"6345","mm10_rmsk_L1Md_T_chr4:19744081-19749913",0,1,0,0
"6346","mm10_rmsk_L1Md_T_chrX:165466244-165472084",0.125,0.5,0.375,1
"6347","mm10_rmsk_L1Md_Gf_chr5:108880335-108883135",1,0,0,1
"6348","mm10_rmsk_L1Md_F2_chr9:90319104-90324836",1,0,0,1
"6349","mm10_rmsk_L1Md_F2_chr1:139942614-139948263",1,0,0,1
"6350","mm10_rmsk_L1Md_F2_chr3:59543650-59546529",1,0,0,1
"6351","mm10_rmsk_L1Md_T_chr13:84105822-84110824",0.857142857142857,0,0.142857142857143,1
"6352","mm10_rmsk_L1Md_A_chr13:14858665-14861438",1,0,0,1
"6353","mm10_rmsk_L1Md_T_chr19:33286286-33291748",0.142857142857143,0.285714285714286,0.571428571428571,1
"6354","mm10_rmsk_L1Md_T_chr14:87826273-87832280",0.888888888888889,0,0.111111111111111,1
"6355","mm10_rmsk_L1Md_F_chr7:105888757-105890847",1,0,0,1
"6356","mm10_rmsk_L1Md_F2_chr3:55197854-55204228",1,0,0,1
"6357","mm10_rmsk_L1Md_A_chr7:93139857-93146194",0,0.666666666666667,0.333333333333333,NA
"6358","mm10_rmsk_L1Md_A_chr2:53503347-53509594",0.666666666666667,0.222222222222222,0.111111111111111,1
"6359","mm10_rmsk_L1Md_T_chr6:42771502-42774636",1,0,0,1
"6360","mm10_rmsk_L1Md_F2_chr11:51359558-51363125",1,0,0,1
"6361","mm10_rmsk_L1Md_F2_chr5:47178627-47184935",1,0,0,0.9
"6362","mm10_rmsk_L1Md_F2_chr3:33459380-33465523",1,0,0,1
"6363","mm10_rmsk_L1Md_T_chr1:121622386-121628573",1,0,0,1
"6364","mm10_rmsk_L1Md_F2_chr1:104660079-104664702",1,0,0,1
"6365","mm10_rmsk_L1Md_A_chr4:15853527-15858665",1,0,0,1
"6366","mm10_rmsk_L1Md_F_chr18:23536910-23540327",1,0,0,1
"6367","mm10_rmsk_L1Md_T_chr1:105833370-105839619",0.777777777777778,0,0.222222222222222,1
"6368","mm10_rmsk_L1Md_F2_chr6:66019807-66023256",1,0,0,1
"6369","mm10_rmsk_L1Md_A_chr7:59092223-59097635",0.714285714285714,0,0.285714285714286,1
"6370","mm10_rmsk_L1Md_A_chr12:22137899-22144070",1,0,0,1
"6371","mm10_rmsk_L1Md_A_chr1:99183201-99188585",0,0.428571428571429,0.571428571428571,NA
"6372","mm10_rmsk_L1Md_T_chr18:17218124-17223344",0.714285714285714,0.142857142857143,0.142857142857143,1
"6373","mm10_rmsk_L1Md_T_chr6:107484993-107487066",1,0,0,1
"6374","mm10_rmsk_L1Md_A_chr6:14316104-14320114",0.8,0,0.2,1
"6375","mm10_rmsk_L1Md_F2_chr18:21525854-21531925",1,0,0,1
"6376","mm10_rmsk_L1Md_T_chr12:48245920-48252239",1,0,0,1
"6377","mm10_rmsk_L1Md_F2_chr7:94471262-94474268",1,0,0,1
"6378","mm10_rmsk_L1Md_F2_chr4:23472069-23478410",1,0,0,1
"6379","mm10_rmsk_L1Md_A_chrX:116225120-116230387",1,0,0,1
"6380","mm10_rmsk_L1Md_A_chr13:71312679-71314758",1,0,0,1
"6381","mm10_rmsk_L1Md_F2_chr9:101387660-101391503",1,0,0,1
"6382","mm10_rmsk_L1Md_T_chr13:84943338-84945467",1,0,0,1
"6383","mm10_rmsk_L1Md_F2_chr1:45037564-45039840",1,0,0,1
"6384","mm10_rmsk_L1Md_T_chr12:42593042-42599040",1,0,0,1
"6385","mm10_rmsk_L1Md_T_chrY:80337265-80340598",1,0,0,0.6
"6386","mm10_rmsk_L1Md_F2_chrX:64892217-64898936",1,0,0,1
"6387","mm10_rmsk_L1Md_F2_chrY:86299244-86304587",1,0,0,1
"6388","mm10_rmsk_L1Md_T_chr7:58847643-58853827",0.888888888888889,0,0.111111111111111,1
"6389","mm10_rmsk_L1Md_F2_chr9:80735735-80739472",1,0,0,1
"6390","mm10_rmsk_L1Md_A_chr1:86828668-86830789",1,0,0,1
"6391","mm10_rmsk_L1Md_A_chr11:73363337-73369518",1,0,0,1
"6392","mm10_rmsk_L1Md_F2_chr18:58327765-58333506",1,0,0,1
"6393","mm10_rmsk_L1Md_F2_chr1:24965261-24969351",1,0,0,1
"6394","mm10_rmsk_L1Md_T_chr10:6281128-6286747",1,0,0,1
"6395","mm10_rmsk_L1Md_F3_chrX:56245059-56249158",1,0,0,1
"6396","mm10_rmsk_L1Md_F_chr16:15525978-15528238",1,0,0,1
"6397","mm10_rmsk_L1Md_A_chrX:108385438-108387646",0,1,0,NA
"6398","mm10_rmsk_L1Md_A_chr1:167474803-167481006",1,0,0,1
"6399","mm10_rmsk_L1Md_T_chr18:48210655-48217911",0.272727272727273,0.545454545454545,0.181818181818182,1
"6400","mm10_rmsk_L1Md_A_chr16:74357398-74363602",0.555555555555556,0.111111111111111,0.333333333333333,1
"6401","mm10_rmsk_L1Md_F2_chr1:103311804-103316144",1,0,0,1
"6402","mm10_rmsk_L1Md_A_chr3:154500001-154503000",1,0,0,1
"6403","mm10_rmsk_L1Md_T_chr3:9961263-9967595",1,0,0,1
"6404","mm10_rmsk_L1Md_T_chr9:106918432-106923743",1,0,0,1
"6405","mm10_rmsk_L1Md_A_chr3:73450505-73456861",1,0,0,1
"6406","mm10_rmsk_L1Md_F_chr3:31351696-31356112",0.6,0.2,0.2,1
"6407","mm10_rmsk_L1Md_F2_chr1:145207163-145211320",1,0,0,1
"6408","mm10_rmsk_L1Md_F2_chr3:137501113-137505468",1,0,0,1
"6409","mm10_rmsk_L1Md_A_chr10:93054195-93060565",0,0.555555555555556,0.444444444444444,NA
"6410","mm10_rmsk_L1Md_F2_chr7:23722349-23725169",1,0,0,1
"6411","mm10_rmsk_L1Md_T_chrX:50512088-50517500",1,0,0,0.875
"6412","mm10_rmsk_L1Md_T_chr1:3500001-3502299",1,0,0,1
"6413","mm10_rmsk_L1Md_F2_chr6:90110540-90116552",1,0,0,1
"6414","mm10_rmsk_L1Md_T_chr3:35124595-35131469",0.1,0.5,0.4,1
"6415","mm10_rmsk_L1Md_F2_chr9:12082696-12088874",1,0,0,1
"6416","mm10_rmsk_L1Md_F2_chr10:73880518-73886712",1,0,0,1
"6417","mm10_rmsk_L1Md_A_chrX:50180237-50184616",0.4,0.4,0.2,1
"6418","mm10_rmsk_L1Md_F_chr6:109099218-109102998",1,0,0,1
"6419","mm10_rmsk_L1Md_F2_chr7:7165535-7169638",1,0,0,1
"6420","mm10_rmsk_L1Md_A_chrY:31912726-31914880",1,0,0,1
"6421","mm10_rmsk_L1Md_F2_chr17:92985624-92991872",1,0,0,1
"6422","mm10_rmsk_L1Md_A_chr1:85014587-85021177",0.9,0.1,0,1
"6423","mm10_rmsk_L1Md_T_chrY:57782911-57785663",1,0,0,1
"6424","mm10_rmsk_L1Md_T_chr5:85167313-85173773",0.111111111111111,0.666666666666667,0.222222222222222,1
"6425","mm10_rmsk_L1Md_F2_chr2:35090769-35092842",1,0,0,1
"6426","mm10_rmsk_L1Md_A_chr16:87180897-87184406",1,0,0,1
"6427","mm10_rmsk_L1Md_F3_chr15:37465060-37470051",0.833333333333333,0,0.166666666666667,1
"6428","mm10_rmsk_L1Md_A_chrX:132791726-132797114",1,0,0,1
"6429","mm10_rmsk_L1Md_A_chr12:103873877-103880220",1,0,0,1
"6430","mm10_rmsk_L1Md_T_chr1:45230962-45237200",1,0,0,1
"6431","mm10_rmsk_L1Md_T_chr10:115036136-115041773",0,0.25,0.75,NA
"6432","mm10_rmsk_L1Md_F3_chr17:94785761-94790951",1,0,0,1
"6433","mm10_rmsk_L1Md_F2_chrX:45795496-45800918",1,0,0,1
"6434","mm10_rmsk_L1Md_T_chr15:18662280-18664412",1,0,0,1
"6435","mm10_rmsk_L1Md_Gf_chrY:8883754-8888689",1,0,0,1
"6436","mm10_rmsk_L1Md_A_chr18:3140844-3147024",1,0,0,1
"6437","mm10_rmsk_L1Md_A_chr4:35866793-35872788",0.5,0.375,0.125,1
"6438","mm10_rmsk_L1Md_F2_chr7:82980026-82985367",1,0,0,1
"6439","mm10_rmsk_L1Md_T_chr14:74131710-74138565",0.4,0.4,0.2,1
"6440","mm10_rmsk_L1Md_F2_chr6:58224119-58230230",1,0,0,1
"6441","mm10_rmsk_L1Md_F2_chrX:90141944-90148020",1,0,0,1
"6442","mm10_rmsk_L1Md_F2_chr18:5406887-5408953",1,0,0,1
"6443","mm10_rmsk_L1Md_F3_chr13:3843583-3845685",1,0,0,0.5
"6444","mm10_rmsk_L1Md_T_chr14:39803707-39806196",0,1,0,NA
"6445","mm10_rmsk_L1Md_F3_chrX:38841852-38848090",1,0,0,1
"6446","mm10_rmsk_L1Md_T_chr2:63397270-63402899",0.25,0.375,0.375,1
"6447","mm10_rmsk_L1Md_A_chrX:62352716-62358605",1,0,0,1
"6448","mm10_rmsk_L1Md_T_chrX:32261242-32265823",1,0,0,1
"6449","mm10_rmsk_L1Md_T_chrX:22528025-22534465",0.111111111111111,0.444444444444444,0.444444444444444,1
"6450","mm10_rmsk_L1Md_F2_chr5:85330129-85332738",1,0,0,1
"6451","mm10_rmsk_L1Md_T_chr10:98544439-98551083",0,0.3,0.7,NA
"6452","mm10_rmsk_L1Md_F2_chr3:140586829-140589276",1,0,0,1
"6453","mm10_rmsk_L1Md_F2_chr3:42478642-42480740",1,0,0,1
"6454","mm10_rmsk_L1Md_T_chr1:54244190-54249101",1,0,0,1
"6455","mm10_rmsk_L1Md_F2_chr2:109111220-109115203",1,0,0,1
"6456","mm10_rmsk_L1Md_T_chr12:52109808-52116449",0.2,0.6,0.2,1
"6457","mm10_rmsk_L1Md_T_chr1:98883181-98889638",0.666666666666667,0.222222222222222,0.111111111111111,1
"6458","mm10_rmsk_L1Md_F2_chr2:8884642-8887902",1,0,0,1
"6459","mm10_rmsk_L1Md_T_chr9:104906529-104912685",1,0,0,1
"6460","mm10_rmsk_L1Md_A_chr8:56350447-56355825",0.142857142857143,0.571428571428571,0.285714285714286,1
"6461","mm10_rmsk_L1Md_F2_chr5:28430690-28437061",1,0,0,1
"6462","mm10_rmsk_L1Md_T_chr3:25034148-25039580",0.857142857142857,0,0.142857142857143,1
"6463","mm10_rmsk_L1Md_F_chr10:99792840-99795763",1,0,0,1
"6464","mm10_rmsk_L1Md_A_chr8:27560772-27566366",1,0,0,1
"6465","mm10_rmsk_L1Md_A_chrY:81170332-81174283",1,0,0,1
"6466","mm10_rmsk_L1Md_T_chr14:28182509-28189392",0.5,0.4,0.1,0.833333333333333
"6467","mm10_rmsk_L1Md_F2_chr1:22011740-22016499",1,0,0,1
"6468","mm10_rmsk_L1Md_F2_chr11:19693152-19697398",1,0,0,1
"6469","mm10_rmsk_L1Md_F2_chrX:22339557-22344160",1,0,0,1
"6470","mm10_rmsk_L1Md_A_chr2:151224565-151230622",1,0,0,1
"6471","mm10_rmsk_L1Md_F2_chr18:70327006-70332736",1,0,0,1
"6472","mm10_rmsk_L1Md_T_chrY:21359136-21361489",0,1,0,NA
"6473","mm10_rmsk_L1Md_F2_chr4:72955865-72961941",1,0,0,1
"6474","mm10_rmsk_L1Md_F3_chr11:83247713-83252896",1,0,0,1
"6475","mm10_rmsk_L1Md_A_chrY:28128903-28131642",1,0,0,1
"6476","mm10_rmsk_L1Md_A_chrX:44386970-44392555",0.625,0.25,0.125,1
"6477","mm10_rmsk_L1Md_A_chr7:61386558-61390154",0,0.5,0.5,NA
"6478","mm10_rmsk_L1Md_F_chr7:14417422-14421661",1,0,0,1
"6479","mm10_rmsk_L1Md_A_chr2:100931417-100933982",1,0,0,1
"6480","mm10_rmsk_L1Md_F2_chr6:19254145-19256961",1,0,0,0.5
"6481","mm10_rmsk_L1Md_T_chr18:85001845-85007100",1,0,0,1
"6482","mm10_rmsk_L1Md_F2_chrX:81531038-81533479",1,0,0,1
"6483","mm10_rmsk_L1Md_F2_chr5:16982046-16984579",1,0,0,1
"6484","mm10_rmsk_L1Md_F2_chr1:173551047-173557219",1,0,0,1
"6485","mm10_rmsk_L1Md_T_chrY:82442896-82446229",1,0,0,1
"6486","mm10_rmsk_L1Md_F_chr2:36778184-36781050",1,0,0,1
"6487","mm10_rmsk_L1Md_F2_chrY:45408267-45412313",0.4,0.6,0,1
"6488","mm10_rmsk_L1Md_F2_chr12:59953852-59959061",1,0,0,1
"6489","mm10_rmsk_L1Md_F2_chr10:55170122-55175305",1,0,0,1
"6490","mm10_rmsk_L1Md_F2_chr1:111529473-111533693",1,0,0,1
"6491","mm10_rmsk_L1Md_A_chr2:108119036-108124405",0,0.571428571428571,0.428571428571429,NA
"6492","mm10_rmsk_L1Md_T_chr9:24266813-24272288",0.428571428571429,0.428571428571429,0.142857142857143,1
"6493","mm10_rmsk_L1Md_F2_chr2:22559159-22561299",1,0,0,1
"6494","mm10_rmsk_L1Md_A_chr2:107134092-107140881",0.2,0.6,0.2,1
"6495","mm10_rmsk_L1Md_F_chr7:62559133-62564304",1,0,0,1
"6496","mm10_rmsk_L1Md_F3_chr3:74023171-74025335",1,0,0,1
"6497","mm10_rmsk_L1Md_F2_chr1:8671730-8674380",1,0,0,1
"6498","mm10_rmsk_L1Md_T_chr2:8183358-8190669",0.181818181818182,0.363636363636364,0.454545454545455,1
"6499","mm10_rmsk_L1Md_F2_chr1:8725794-8730370",1,0,0,1
"6500","mm10_rmsk_L1Md_T_chr4:71098882-71101297",1,0,0,1
"6501","mm10_rmsk_L1Md_T_chr7:4186279-4193122",0.3,0.6,0.1,1
"6502","mm10_rmsk_L1Md_T_chr18:22439352-22444795",0.285714285714286,0.428571428571429,0.285714285714286,1
"6503","mm10_rmsk_L1Md_A_chr3:15306698-15312121",0.714285714285714,0,0.285714285714286,0.833333333333333
"6504","mm10_rmsk_L1Md_T_chr15:15265376-15270624",1,0,0,1
"6505","mm10_rmsk_L1Md_A_chr18:88939842-88946254",0.444444444444444,0.333333333333333,0.222222222222222,1
"6506","mm10_rmsk_L1Md_A_chr3:91881556-91887135",0.5,0.25,0.25,1
"6507","mm10_rmsk_L1Md_F3_chr3:137665094-137668306",1,0,0,1
"6508","mm10_rmsk_L1Md_T_chr11:63799343-63805658",1,0,0,1
"6509","mm10_rmsk_L1Md_F2_chrX:156543988-156549198",1,0,0,1
"6510","mm10_rmsk_L1Md_F2_chr3:41777578-41782738",1,0,0,1
"6511","mm10_rmsk_L1Md_F2_chr14:104010243-104012592",1,0,0,1
"6512","mm10_rmsk_L1Md_F3_chrY:12979454-12984113",0.666666666666667,0.333333333333333,0,0.8
"6513","mm10_rmsk_L1Md_Gf_chr2:100111866-100116520",0.833333333333333,0,0.166666666666667,1
"6514","mm10_rmsk_L1Md_F2_chr9:93540443-93542611",1,0,0,1
"6515","mm10_rmsk_L1Md_A_chr10:102462264-102465773",1,0,0,1
"6516","mm10_rmsk_L1Md_Gf_chr12:50784616-50789971",0.285714285714286,0.142857142857143,0.571428571428571,1
"6517","mm10_rmsk_L1Md_F2_chr5:37952464-37954811",1,0,0,1
"6518","mm10_rmsk_L1Md_T_chr10:51126125-51130191",0.2,0.4,0.4,1
"6519","mm10_rmsk_L1Md_A_chr4:35527115-35529951",1,0,0,1
"6520","mm10_rmsk_L1Md_T_chr17:37731012-37736152",1,0,0,1
"6521","mm10_rmsk_L1Md_F2_chr15:19297130-19303163",1,0,0,1
"6522","mm10_rmsk_L1Md_F2_chr3:156358190-156363632",1,0,0,1
"6523","mm10_rmsk_L1Md_F3_chr8:101228085-101234189",1,0,0,1
"6524","mm10_rmsk_L1Md_F2_chrX:24206527-24209351",1,0,0,1
"6525","mm10_rmsk_L1Md_T_chr5:67909945-67916580",0.1,0.6,0.3,1
"6526","mm10_rmsk_L1Md_Gf_chr12:44483088-44489209",0.666666666666667,0.333333333333333,0,1
"6527","mm10_rmsk_L1Md_T_chr4:4268760-4274212",0.428571428571429,0.285714285714286,0.285714285714286,1
"6528","mm10_rmsk_L1Md_T_chr14:82887480-82893874",1,0,0,1
"6529","mm10_rmsk_L1Md_F2_chrX:127453529-127459650",1,0,0,1
"6530","mm10_rmsk_L1Md_A_chr17:9490058-9495390",0.714285714285714,0.142857142857143,0.142857142857143,1
"6531","mm10_rmsk_L1Md_F2_chr13:6510737-6513581",1,0,0,1
"6532","mm10_rmsk_L1Md_F3_chrX:165349661-165351978",1,0,0,1
"6533","mm10_rmsk_L1Md_A_chr3:19462154-19467507",0.571428571428571,0.428571428571429,0,1
"6534","mm10_rmsk_L1Md_T_chr1:3846872-3852833",1,0,0,0.888888888888889
"6535","mm10_rmsk_L1Md_T_chr8:15652254-15657698",0,0.714285714285714,0.285714285714286,NA
