"","seq_name","frac_map_valid","frac_map_invalid","frac_unmapped","specificity"
"3896","hg38_rmsk_L1HS_chr2:230337070-230342513",0.727272727272727,0.181818181818182,0.0909090909090909,1
"3897","hg38_rmsk_L1PA3_chr7:64153981-64157098",1,0,0,1
"3898","hg38_rmsk_L1PA5_chrX:101809662-101811838",1,0,0,1
"3899","hg38_rmsk_L1PA3_chr8:2367140-2370368",1,0,0,1
"3900","hg38_rmsk_L1PA8_chr10:88634747-88637966",1,0,0,1
"3901","hg38_rmsk_L1PA5_chr1:47006447-47012568",1,0,0,1
"3902","hg38_rmsk_L1PA15_chr2:114915159-114918972",1,0,0,1
"3903","hg38_rmsk_L1PA3_chr14:65854868-65860286",0.909090909090909,0.0909090909090909,0,1
"3904","hg38_rmsk_L1PA5_chr6:161172645-161178755",1,0,0,1
"3905","hg38_rmsk_L1PA16_chr8:114380813-114382831",1,0,0,1
"3906","hg38_rmsk_L1PA7_chr2:195950880-195953735",1,0,0,1
"3907","hg38_rmsk_L1PA8A_chr17:56058478-56061259",1,0,0,1
"3908","hg38_rmsk_L1PA7_chr3:111056364-111062837",1,0,0,1
"3909","hg38_rmsk_L1PA11_chr8:120396867-120398920",1,0,0,1
"3910","hg38_rmsk_L1PA6_chr1:119573879-119577081",1,0,0,1
"3911","hg38_rmsk_L1PA10_chr2:103709701-103712018",1,0,0,1
"3912","hg38_rmsk_L1PA4_chr2:208831568-208837733",0.923076923076923,0.0769230769230769,0,1
"3913","hg38_rmsk_L1PA16_chrX:125861634-125865151",1,0,0,1
"3914","hg38_rmsk_L1PA7_chr13:45616393-45622831",1,0,0,1
"3915","hg38_rmsk_L1PA8_chr19_GL383573v1_alt:331178-335815",0.6,0.4,0,1
"3916","hg38_rmsk_L1PA12_chrX:56659598-56661923",0.8,0,0.2,1
"3917","hg38_rmsk_L1PA4_chr6:4198513-4204633",1,0,0,1
"3918","hg38_rmsk_L1PA5_chrX:56178211-56183597",1,0,0,1
"3919","hg38_rmsk_L1PA5_chr9:21910909-21914794",0.875,0,0.125,1
"3920","hg38_rmsk_L1PA2_chr1:49875163-49881175",0.923076923076923,0.0769230769230769,0,1
"3921","hg38_rmsk_L1PA7_chr14:71078851-71085306",1,0,0,1
"3922","hg38_rmsk_L1PA4_chr2:134064988-134067823",0.833333333333333,0,0.166666666666667,1
"3923","hg38_rmsk_L1PA15-16_chr6:29332422-29334778",0.2,0.8,0,1
"3924","hg38_rmsk_L1PA5_chr7:112738813-112740895",1,0,0,1
"3925","hg38_rmsk_L1PA7_chrX:75813976-75820324",1,0,0,1
"3926","hg38_rmsk_L1PA15_chr6:64367948-64372130",1,0,0,1
"3927","hg38_rmsk_L1PA7_chr5:61031163-61033236",1,0,0,1
"3928","hg38_rmsk_L1PA4_chr4:60269026-60272016",1,0,0,1
"3929","hg38_rmsk_L1PA2_chr7:141032607-141038609",1,0,0,1
"3930","hg38_rmsk_L1PA8_chr12:118793105-118799193",1,0,0,1
"3931","hg38_rmsk_L1PA5_chrY:24406999-24411734",0.7,0.3,0,0.7
"3932","hg38_rmsk_L1PA3_chr1:89490989-89497136",0.923076923076923,0.0769230769230769,0,1
"3933","hg38_rmsk_L1PA5_chr2:56092581-56098713",1,0,0,1
"3934","hg38_rmsk_L1PA3_chr1:84228931-84234940",0.923076923076923,0,0.0769230769230769,1
"3935","hg38_rmsk_L1PA8_chr12:62337462-62343846",1,0,0,1
"3936","hg38_rmsk_L1PA14_chrX:113184800-113186963",1,0,0,1
"3937","hg38_rmsk_L1PA13_chr8:90258764-90261481",1,0,0,1
"3938","hg38_rmsk_L1PA3_chr20:29219377-29221543",1,0,0,1
"3939","hg38_rmsk_L1PA13_chr14:38632663-38634939",1,0,0,1
"3940","hg38_rmsk_L1PA4_chr6_GL000250v2_alt:539084-545231",0.230769230769231,0.769230769230769,0,0.428571428571429
"3941","hg38_rmsk_L1PA7_chr5:38702787-38706043",1,0,0,1
"3942","hg38_rmsk_L1PA4_chr3:122836624-122838716",1,0,0,1
"3943","hg38_rmsk_L1PA13_chrX:75763076-75766019",1,0,0,1
"3944","hg38_rmsk_L1PA7_chrY:13806741-13812543",1,0,0,1
"3945","hg38_rmsk_L1PA3_chr4:88919560-88925734",0.769230769230769,0.153846153846154,0.0769230769230769,1
"3946","hg38_rmsk_L1PA7_chr2:175708821-175715273",1,0,0,1
"3947","hg38_rmsk_L1PA8A_chr3:88516845-88519022",1,0,0,1
"3948","hg38_rmsk_L1PA3_chr1:147459564-147461602",1,0,0,1
"3949","hg38_rmsk_L1PA7_chr4:173610489-173613263",1,0,0,1
"3950","hg38_rmsk_L1PA13_chr10:81044843-81046884",1,0,0,1
"3951","hg38_rmsk_L1PA8_chr4:137350581-137357055",1,0,0,1
"3952","hg38_rmsk_L1PA3_chr19_GL949748v2_alt:842735-845069",0,1,0,NA
"3953","hg38_rmsk_L1PA4_chr12_KZ208916v1_fix:75755-79058",0.428571428571429,0.571428571428571,0,1
"3954","hg38_rmsk_L1PA6_chrX:83622972-83625909",1,0,0,1
"3955","hg38_rmsk_L1PA16_chr5:101378245-101380848",1,0,0,1
"3956","hg38_rmsk_L1PA10_chrX:155741039-155743273",0.8,0.2,0,1
"3957","hg38_rmsk_L1PA13_chrX:144107611-144109642",1,0,0,1
"3958","hg38_rmsk_L1PA16_chr7:88902950-88905352",1,0,0,1
"3959","hg38_rmsk_L1PA15_chr15:98244545-98249130",1,0,0,1
"3960","hg38_rmsk_L1PA4_chr12:29323062-29328907",1,0,0,1
"3961","hg38_rmsk_L1PA16_chr12:96382185-96384735",1,0,0,1
"3962","hg38_rmsk_L1PA5_chr14:39353577-39359700",0.923076923076923,0,0.0769230769230769,1
"3963","hg38_rmsk_L1PA3_chr9:94020342-94026495",1,0,0,1
"3964","hg38_rmsk_L1PA7_chr4:131475096-131477742",1,0,0,1
"3965","hg38_rmsk_L1PA5_chr13:69808317-69813452",1,0,0,1
"3966","hg38_rmsk_L1PA7_chr4:133330360-133334605",0.888888888888889,0,0.111111111111111,1
"3967","hg38_rmsk_L1PA13_chrX:75760669-75762958",1,0,0,1
"3968","hg38_rmsk_L1PA10_chr3:22622742-22625307",1,0,0,1
"3969","hg38_rmsk_L1PA7_chr2:144634553-144639142",1,0,0,1
"3970","hg38_rmsk_L1PA3_chr4:5593580-5599733",1,0,0,1
"3971","hg38_rmsk_L1PA7_chr8:20611820-20614853",1,0,0,1
"3972","hg38_rmsk_L1PA5_chr13:39848276-39854404",0.923076923076923,0.0769230769230769,0,1
"3973","hg38_rmsk_L1PA7_chr6:48682213-48686019",1,0,0,1
"3974","hg38_rmsk_L1PA3_chr7:4440308-4442605",0.8,0.2,0,1
"3975","hg38_rmsk_L1PA6_chr8:99990637-99996273",1,0,0,1
"3976","hg38_rmsk_L1PA6_chr4:26970254-26976379",1,0,0,1
"3977","hg38_rmsk_L1PA7_chr6:130701316-130707767",1,0,0,1
"3978","hg38_rmsk_L1HS_chr18:5684669-5687891",0.857142857142857,0.142857142857143,0,1
"3979","hg38_rmsk_L1PA5_chrX:28150651-28152836",1,0,0,1
"3980","hg38_rmsk_L1PA11_chr4:90709274-90714135",1,0,0,1
"3981","hg38_rmsk_L1PA7_chr3:102365626-102368434",1,0,0,1
"3982","hg38_rmsk_L1PA6_chr1:46975974-46982143",1,0,0,1
"3983","hg38_rmsk_L1PA6_chr5:128967766-128973907",1,0,0,1
"3984","hg38_rmsk_L1PA6_chrY:25968505-25974388",0.416666666666667,0.583333333333333,0,0.5
"3985","hg38_rmsk_L1PA16_chr4:117203957-117206636",1,0,0,1
"3986","hg38_rmsk_L1PA8A_chr8_KI270813v1_alt:17131-19573",0.8,0.2,0,1
"3987","hg38_rmsk_L1PA7_chr2:175892661-175896509",1,0,0,1
"3988","hg38_rmsk_L1PA7_chr9:100231360-100237810",1,0,0,1
"3989","hg38_rmsk_L1PA3_chr20:22009433-22015596",1,0,0,1
"3990","hg38_rmsk_L1PA13_chr8:78704410-78706703",1,0,0,1
"3991","hg38_rmsk_L1PA6_chr2:196704556-196710639",1,0,0,1
"3992","hg38_rmsk_L1PA11_chr9:102024898-102028065",1,0,0,1
"3993","hg38_rmsk_L1PA4_chr2:56161805-56164416",1,0,0,1
"3994","hg38_rmsk_L1PA8_chr8:72184241-72190009",1,0,0,1
"3995","hg38_rmsk_L1PA2_chr4:126928256-126934284",0.846153846153846,0.153846153846154,0,1
"3996","hg38_rmsk_L1PA3_chr5:50168797-50174963",1,0,0,1
"3997","hg38_rmsk_L1PA4_chr4:186768083-186770084",1,0,0,1
"3998","hg38_rmsk_L1PA3_chr1:100676927-100682490",1,0,0,1
"3999","hg38_rmsk_L1PA5_chr13:108735116-108741282",1,0,0,1
"4000","hg38_rmsk_L1PA8_chr6_GL000253v2_alt:3587068-3589812",0.5,0.5,0,1
"4001","hg38_rmsk_L1PA3_chr5:120176047-120182173",1,0,0,1
"4002","hg38_rmsk_L1PA16_chr2:170253896-170260728",1,0,0,1
"4003","hg38_rmsk_L1PA3_chrX:70564407-70570558",0.923076923076923,0.0769230769230769,0,0.923076923076923
"4004","hg38_rmsk_L1PA5_chr12:45317133-45321085",0.875,0,0.125,1
"4005","hg38_rmsk_L1HS_chr2:148188746-148194773",0.846153846153846,0.153846153846154,0,0.846153846153846
"4006","hg38_rmsk_L1PA8A_chr4:67811157-67815725",1,0,0,1
"4007","hg38_rmsk_L1PA3_chr13:81064094-81070238",0.923076923076923,0.0769230769230769,0,1
"4008","hg38_rmsk_L1PA11_chr14:79953963-79959689",1,0,0,1
"4009","hg38_rmsk_L1PA10_chr6:29349236-29353364",0.333333333333333,0.666666666666667,0,1
"4010","hg38_rmsk_L1PA7_chr3:183344457-183348578",1,0,0,1
"4011","hg38_rmsk_L1PA7_chr3:39839558-39842926",1,0,0,1
"4012","hg38_rmsk_L1PA7_chrX:137005441-137008616",1,0,0,1
"4013","hg38_rmsk_L1PA4_chr7_KV880765v1_fix:353563-359713",0.384615384615385,0.615384615384615,0,1
"4014","hg38_rmsk_L1PA4_chr4:46231391-46233397",1,0,0,1
"4015","hg38_rmsk_L1PA14_chr8:77749916-77752491",1,0,0,1
"4016","hg38_rmsk_L1PA13_chr7:16894653-16896676",0.8,0,0.2,1
"4017","hg38_rmsk_L1PA7_chrY:16731995-16734012",1,0,0,1
"4018","hg38_rmsk_L1PA3_chrX:11000001-11002369",1,0,0,0.833333333333333
"4019","hg38_rmsk_L1PA7_chr18:44362363-44367414",1,0,0,0.916666666666667
"4020","hg38_rmsk_L1PA2_chr2:206908036-206914052",0.769230769230769,0.0769230769230769,0.153846153846154,1
"4021","hg38_rmsk_L1PA16_chr8_KI270901v1_alt:88172-90549",1,0,0,1
"4022","hg38_rmsk_L1PA5_chrX:14200690-14205541",0.8,0,0.2,1
"4023","hg38_rmsk_L1PA4_chrX:71897088-71903211",1,0,0,1
"4024","hg38_rmsk_L1PA7_chr14_KI270846v1_alt:764866-766950",0.6,0.4,0,1
"4025","hg38_rmsk_L1PA5_chrX:116181186-116184943",1,0,0,1
"4026","hg38_rmsk_L1PA5_chr8:27057853-27063983",1,0,0,1
"4027","hg38_rmsk_L1PA5_chr5:144049946-144056062",1,0,0,1
"4028","hg38_rmsk_L1PA10_chr1_KZ208905v1_alt:105571-108193",0.666666666666667,0.333333333333333,0,1
"4029","hg38_rmsk_L1PA7_chr2:214937956-214942069",1,0,0,1
"4030","hg38_rmsk_L1PA7_chr8_KI270926v1_alt:133678-135739",0.8,0.2,0,1
"4031","hg38_rmsk_L1PA13_chrX:95191569-95196778",1,0,0,1
"4032","hg38_rmsk_L1PA2_chr4:112086464-112092501",0.923076923076923,0,0.0769230769230769,1
"4033","hg38_rmsk_L1PA7_chr5:90031167-90037663",1,0,0,1
"4034","hg38_rmsk_L1PA5_chr4:61018569-61024158",1,0,0,1
"4035","hg38_rmsk_L1PA4_chr18_KZ559115v1_fix:150813-154006",0.571428571428571,0.428571428571429,0,1
"4036","hg38_rmsk_L1PA5_chr1:50904887-50911009",0.923076923076923,0.0769230769230769,0,1
"4037","hg38_rmsk_L1PA7_chr15:76013354-76019807",1,0,0,1
"4038","hg38_rmsk_L1PA8A_chr21:20234968-20237813",1,0,0,1
"4039","hg38_rmsk_L1PA13_chrY:3560692-3563583",1,0,0,1
"4040","hg38_rmsk_L1PA6_chr2:186896080-186899904",1,0,0,1
"4041","hg38_rmsk_L1PA4_chr8_KZ208915v1_fix:240337-245393",0.909090909090909,0.0909090909090909,0,1
"4042","hg38_rmsk_L1PA4_chr4:43575022-43577586",1,0,0,1
"4043","hg38_rmsk_L1PA3_chr14:86312233-86318377",0.923076923076923,0.0769230769230769,0,1
"4044","hg38_rmsk_L1PA14_chr8:83990837-83992985",1,0,0,1
"4045","hg38_rmsk_L1PA4_chr5:30709029-30711069",1,0,0,1
"4046","hg38_rmsk_L1PA5_chrX:119964406-119967359",1,0,0,1
"4047","hg38_rmsk_L1PA15_chr16:63257972-63260520",1,0,0,1
"4048","hg38_rmsk_L1PA8_chrX:66550862-66553017",1,0,0,1
"4049","hg38_rmsk_L1PA7_chr4:169542028-169544599",1,0,0,1
"4050","hg38_rmsk_L1PA2_chr3:145927779-145933791",0.692307692307692,0.0769230769230769,0.230769230769231,1
"4051","hg38_rmsk_L1PA5_chr2:41602775-41604873",1,0,0,1
"4052","hg38_rmsk_L1PA6_chrX:73329283-73331550",1,0,0,1
"4053","hg38_rmsk_L1PA2_chr18:24619043-24625072",0.538461538461538,0.307692307692308,0.153846153846154,1
"4054","hg38_rmsk_L1PA10_chr8:88302717-88307153",1,0,0,1
"4055","hg38_rmsk_L1PA4_chr1_KI270709v1_random:43821-49938",1,0,0,1
"4056","hg38_rmsk_L1PA10_chr4:166646258-166649106",1,0,0,1
"4057","hg38_rmsk_L1PA5_chrY:21123536-21129642",1,0,0,1
"4058","hg38_rmsk_L1PA8_chr3:164257044-164260546",1,0,0,1
"4059","hg38_rmsk_L1PA7_chr4:62088339-62094802",1,0,0,1
"4060","hg38_rmsk_L1PA15_chr12:91290719-91293847",1,0,0,1
"4061","hg38_rmsk_L1HS_chr11:36551607-36557636",0.461538461538462,0.538461538461538,0,0.857142857142857
"4062","hg38_rmsk_L1PA7_chr18:53491373-53493502",1,0,0,1
"4063","hg38_rmsk_L1PA4_chr6:145994771-145997115",1,0,0,1
"4064","hg38_rmsk_L1PA15_chrX:32550269-32553563",1,0,0,1
"4065","hg38_rmsk_L1PA4_chr5:52097925-52102941",1,0,0,1
"4066","hg38_rmsk_L1PA15_chr12:19766802-19769738",0.833333333333333,0,0.166666666666667,1
"4067","hg38_rmsk_L1PA2_chr9:27690520-27696535",0.769230769230769,0.153846153846154,0.0769230769230769,1
"4068","hg38_rmsk_L1PA3_chr7:139213371-139216959",1,0,0,1
"4069","hg38_rmsk_L1PA17_chrX:43346867-43350213",1,0,0,1
"4070","hg38_rmsk_L1PA15_chr8:119141602-119143614",1,0,0,1
"4071","hg38_rmsk_L1PA5_chr17:3337283-3343391",1,0,0,1
"4072","hg38_rmsk_L1PA5_chr4_GL000257v2_alt:344233-350389",1,0,0,1
"4073","hg38_rmsk_L1PA2_chr1:216487585-216491614",1,0,0,1
"4074","hg38_rmsk_L1PA3_chr9:17256976-17260453",0.857142857142857,0,0.142857142857143,1
"4075","hg38_rmsk_L1PA10_chr8:79846263-79848386",1,0,0,1
"4076","hg38_rmsk_L1PA7_chr9:86088458-86091219",1,0,0,1
"4077","hg38_rmsk_L1PA4_chr10:80830407-80833600",1,0,0,1
"4078","hg38_rmsk_L1PA13_chr22:34367100-34370171",1,0,0,1
"4079","hg38_rmsk_L1PA16_chr15:37541016-37543125",1,0,0,1
"4080","hg38_rmsk_L1PA15_chr9:97330924-97333503",1,0,0,1
"4081","hg38_rmsk_L1PA4_chr19:20841022-20847152",1,0,0,1
"4082","hg38_rmsk_L1PA7_chr9:24759103-24763372",1,0,0,1
"4083","hg38_rmsk_L1PA14_chr5:25917741-25921690",1,0,0,1
"4084","hg38_rmsk_L1PA7_chr12:7283258-7287704",1,0,0,1
"4085","hg38_rmsk_L1PA15_chr17:53253819-53258904",1,0,0,1
"4086","hg38_rmsk_L1PA3_chrY:14386184-14392046",1,0,0,1
"4087","hg38_rmsk_L1PA4_chr11:39391932-39396983",1,0,0,1
"4088","hg38_rmsk_L1PA3_chr16:9728852-9731501",0.833333333333333,0,0.166666666666667,1
"4089","hg38_rmsk_L1PA17_chr12:46418068-46420507",1,0,0,1
"4090","hg38_rmsk_L1PA16_chr20:12186346-12188657",1,0,0,1
"4091","hg38_rmsk_L1PA2_chr3:81051390-81057413",0.615384615384615,0.384615384615385,0,1
"4092","hg38_rmsk_L1PA3_chr19_KV575252v1_alt:163459-165793",0.4,0.6,0,0.666666666666667
"4093","hg38_rmsk_L1PA6_chr5:114813132-114819396",1,0,0,1
"4094","hg38_rmsk_L1PA6_chr17:77910298-77913154",1,0,0,1
"4095","hg38_rmsk_L1PA6_chr6:4228892-4235110",1,0,0,1
"4096","hg38_rmsk_L1PA3_chr14:41908984-41911704",1,0,0,1
"4097","hg38_rmsk_L1PA4_chrY:14267273-14269997",1,0,0,1
"4098","hg38_rmsk_L1PA4_chr4:145365053-145369371",1,0,0,1
"4099","hg38_rmsk_L1PA16_chr6:26853396-26856080",1,0,0,1
"4100","hg38_rmsk_L1PA13_chr5:92132152-92134839",1,0,0,1
"4101","hg38_rmsk_L1PA4_chr2:210983213-210985667",0.8,0,0.2,1
"4102","hg38_rmsk_L1PA15_chr6:145582480-145584928",1,0,0,1
"4103","hg38_rmsk_L1PA7_chr12:46037042-46039784",1,0,0,1
"4104","hg38_rmsk_L1PA5_chr20:24512164-24515363",1,0,0,1
"4105","hg38_rmsk_L1PA10_chr4:18085988-18088299",1,0,0,1
"4106","hg38_rmsk_L1PA3_chr3:156880311-156883164",0.833333333333333,0,0.166666666666667,1
"4107","hg38_rmsk_L1PA8_chr8:99966929-99972752",1,0,0,1
"4108","hg38_rmsk_L1PA7_chr11:13085842-13089538",1,0,0,1
"4109","hg38_rmsk_L1PA8A_chr5:89744231-89747656",1,0,0,1
"4110","hg38_rmsk_L1PA15-16_chr2:210362955-210364966",1,0,0,1
"4111","hg38_rmsk_L1PA7_chr1:182221082-182225372",1,0,0,1
"4112","hg38_rmsk_L1PA2_chr7:122238521-122244551",0.923076923076923,0.0769230769230769,0,1
"4113","hg38_rmsk_L1PA5_chr5:137526015-137529826",0.875,0,0.125,1
"4114","hg38_rmsk_L1PA2_chr12:70013066-70019067",0.769230769230769,0.230769230769231,0,1
"4115","hg38_rmsk_L1PA14_chr10:67168178-67170783",1,0,0,1
"4116","hg38_rmsk_L1PA14_chr4:46824667-46826896",1,0,0,1
"4117","hg38_rmsk_L1PA7_chr5:103379843-103382726",1,0,0,1
"4118","hg38_rmsk_L1PA8_chr12:55303968-55309171",1,0,0,1
"4119","hg38_rmsk_L1PA7_chr6_GL000256v2_alt:591577-593792",0,1,0,NA
"4120","hg38_rmsk_L1PA4_chr21:10161247-10163552",1,0,0,1
"4121","hg38_rmsk_L1PA7_chr18:56010561-56016110",1,0,0,1
"4122","hg38_rmsk_L1PA13_chr6_GL000253v2_alt:2555591-2559369",0.5,0.5,0,1
"4123","hg38_rmsk_L1PA16_chr19_KV575246v1_alt:18651-22722",0,1,0,0
"4124","hg38_rmsk_L1PA5_chr3_KI270777v1_alt:13319-19437",0.384615384615385,0.615384615384615,0,1
"4125","hg38_rmsk_L1PA10_chr11:87687666-87690163",1,0,0,1
"4126","hg38_rmsk_L1PA6_chr2:172264706-172270864",1,0,0,1
"4127","hg38_rmsk_L1PA2_chr3:21249725-21255755",0.769230769230769,0.230769230769231,0,1
"4128","hg38_rmsk_L1PA7_chr2:73504737-73508194",1,0,0,1
"4129","hg38_rmsk_L1PA15_chr12:54804334-54806600",1,0,0,1
"4130","hg38_rmsk_L1PA5_chr4:90489525-90492941",1,0,0,1
"4131","hg38_rmsk_L1PA8A_chr18:30730663-30737084",0.923076923076923,0,0.0769230769230769,1
"4132","hg38_rmsk_L1PA10_chr4:97336801-97343043",1,0,0,1
"4133","hg38_rmsk_L1PA15_chr9:75559465-75562158",1,0,0,1
"4134","hg38_rmsk_L1PA8_chr12:7422796-7426469",0.875,0,0.125,1
"4135","hg38_rmsk_L1PA7_chr6:125282978-125285324",1,0,0,1
"4136","hg38_rmsk_L1PA3_chr7:89896921-89902307",1,0,0,1
"4137","hg38_rmsk_L1PA2_chr6:116818564-116822872",1,0,0,1
"4138","hg38_rmsk_L1PA7_chr6:125279945-125282063",1,0,0,1
"4139","hg38_rmsk_L1PA4_chr12:61203885-61209204",0.909090909090909,0.0909090909090909,0,1
"4140","hg38_rmsk_L1PA4_chr8:72712683-72718823",1,0,0,1
"4141","hg38_rmsk_L1PA7_chr2:126160487-126165775",1,0,0,1
"4142","hg38_rmsk_L1PA4_chr8:49970924-49973526",1,0,0,1
"4143","hg38_rmsk_L1PA4_chrY:14885071-14888679",1,0,0,1
"4144","hg38_rmsk_L1PA6_chr3:99132939-99135009",0.8,0.2,0,1
"4145","hg38_rmsk_L1PA2_chr3:103234263-103237339",1,0,0,1
"4146","hg38_rmsk_L1PA6_chr5:4887582-4893698",0.923076923076923,0,0.0769230769230769,1
"4147","hg38_rmsk_L1PA5_chr4:97795199-97801329",1,0,0,1
"4148","hg38_rmsk_L1PA3_chrX:78188850-78195000",1,0,0,1
"4149","hg38_rmsk_L1PA7_chr13:54601197-54603562",1,0,0,1
"4150","hg38_rmsk_L1PA16_chr4:100684098-100686126",1,0,0,1
"4151","hg38_rmsk_L1PA4_chr18:51966905-51971486",1,0,0,1
"4152","hg38_rmsk_L1PA10_chr4:143064975-143071988",1,0,0,1
"4153","hg38_rmsk_L1PA7_chr1:46943319-46945329",1,0,0,1
"4154","hg38_rmsk_L1PA5_chrX:75257791-75261907",1,0,0,1
"4155","hg38_rmsk_L1PA5_chrX:151654854-151657870",1,0,0,1
"4156","hg38_rmsk_L1PA7_chr12:62364558-62367212",1,0,0,1
"4157","hg38_rmsk_L1PA15_chr1:197797256-197799989",1,0,0,1
"4158","hg38_rmsk_L1PA8_chr1:223864932-223867915",1,0,0,1
"4159","hg38_rmsk_L1PA10_chr4:160429779-160434463",1,0,0,1
"4160","hg38_rmsk_L1PA5_chr19:22675332-22678335",1,0,0,1
"4161","hg38_rmsk_L1PA4_chrX:73116910-73122938",0.923076923076923,0,0.0769230769230769,1
"4162","hg38_rmsk_L1PA5_chr5:64349436-64352647",1,0,0,1
"4163","hg38_rmsk_L1PA5_chr9:35198861-35202793",1,0,0,1
"4164","hg38_rmsk_L1PA6_chr2:166581224-166587377",1,0,0,1
"4165","hg38_rmsk_L1PA13_chr20:16889625-16894104",1,0,0,1
"4166","hg38_rmsk_L1PA4_chrX:23453719-23456783",1,0,0,1
"4167","hg38_rmsk_L1PA6_chr9:80535100-80537167",1,0,0,1
"4168","hg38_rmsk_L1PA2_chr8:88148849-88154880",0.769230769230769,0.230769230769231,0,1
"4169","hg38_rmsk_L1PA2_chr4:58928628-58931095",1,0,0,1
"4170","hg38_rmsk_L1PA2_chr17_KI270729v1_random:191354-197373",1,0,0,1
"4171","hg38_rmsk_L1PA10_chr9:110380483-110384485",1,0,0,1
"4172","hg38_rmsk_L1PA11_chr5:88586165-88592819",1,0,0,1
"4173","hg38_rmsk_L1PA13_chr6:62441700-62445868",1,0,0,1
"4174","hg38_rmsk_L1PA8_chrX:38250951-38252999",0.8,0,0.2,1
"4175","hg38_rmsk_L1PA3_chr4:149816061-149819696",0.75,0.125,0.125,1
"4176","hg38_rmsk_L1PA4_chr15:100083864-100089998",1,0,0,1
"4177","hg38_rmsk_L1PA13_chr17:27137794-27140076",1,0,0,1
"4178","hg38_rmsk_L1PA5_chr9:24280173-24283494",1,0,0,1
"4179","hg38_rmsk_L1PA8A_chr14:41720479-41724294",1,0,0,1
"4180","hg38_rmsk_L1HS_chr4:130015898-130018952",0.714285714285714,0.285714285714286,0,1
"4181","hg38_rmsk_L1PA6_chr2:49428697-49432080",1,0,0,1
"4182","hg38_rmsk_L1PA7_chrUn_GL000195v1:160259-163303",0.142857142857143,0.857142857142857,0,1
"4183","hg38_rmsk_L1PA3_chr20:55379993-55382037",1,0,0,1
"4184","hg38_rmsk_L1PA4_chr22_KI270733v1_random:81035-83895",0.833333333333333,0.166666666666667,0,1
"4185","hg38_rmsk_L1PA8A_chr5:19244483-19246710",1,0,0,1
"4186","hg38_rmsk_L1PA7_chr8_KI270926v1_alt:8973-14672",1,0,0,1
"4187","hg38_rmsk_L1PA3_chrY:15722322-15728344",1,0,0,1
"4188","hg38_rmsk_L1PA7_chr1:186723852-186727843",1,0,0,1
"4189","hg38_rmsk_L1PA7_chr8:62223127-62229596",1,0,0,1
"4190","hg38_rmsk_L1PA3_chr12:86763876-86770022",0.923076923076923,0.0769230769230769,0,1
"4191","hg38_rmsk_L1PA15_chrX:138052439-138054826",1,0,0,1
"4192","hg38_rmsk_L1PA4_chr2:35233433-35236066",1,0,0,1
"4193","hg38_rmsk_L1PA5_chr1:50240503-50243385",1,0,0,1
"4194","hg38_rmsk_L1PA6_chr13:80516862-80522982",1,0,0,1
"4195","hg38_rmsk_L1PA14_chr7:146867012-146869420",1,0,0,1
"4196","hg38_rmsk_L1PA7_chr21:16782674-16785956",1,0,0,1
"4197","hg38_rmsk_L1PA4_chrX:78488389-78491818",1,0,0,1
"4198","hg38_rmsk_L1PA10_chrX:12512246-12518359",0.923076923076923,0,0.0769230769230769,1
"4199","hg38_rmsk_L1PA7_chrX:98125664-98128940",1,0,0,1
"4200","hg38_rmsk_L1PA7_chr6:112958240-112960625",1,0,0,1
"4201","hg38_rmsk_L1PA5_chr6:92420760-92424537",1,0,0,1
"4202","hg38_rmsk_L1PA13_chr1:102292537-102294848",1,0,0,1
"4203","hg38_rmsk_L1PA16_chr15:87373662-87376799",1,0,0,1
"4204","hg38_rmsk_L1PA2_chr11:14756803-14759371",1,0,0,1
"4205","hg38_rmsk_L1PA13_chr3:51041976-51044586",1,0,0,1
"4206","hg38_rmsk_L1PA3_chr10:66617324-66619723",1,0,0,1
"4207","hg38_rmsk_L1PA3_chr17:11861026-11867172",1,0,0,1
"4208","hg38_rmsk_L1PA3_chrX:74953404-74958004",1,0,0,1
"4209","hg38_rmsk_L1PA2_chr3:122041912-122047938",0.846153846153846,0.153846153846154,0,1
"4210","hg38_rmsk_L1PA7_chr4:116814808-116821211",1,0,0,1
"4211","hg38_rmsk_L1PA2_chr4:11168171-11171814",1,0,0,1
"4212","hg38_rmsk_L1PA2_chr20:26301088-26303218",1,0,0,1
"4213","hg38_rmsk_L1PA6_chr5:161902854-161905285",1,0,0,1
"4214","hg38_rmsk_L1PA4_chr11_KZ559108v1_fix:89046-91992",0.333333333333333,0.666666666666667,0,1
"4215","hg38_rmsk_L1PA11_chr9:83254423-83257533",1,0,0,1
"4216","hg38_rmsk_L1PA7_chrY:15134151-15137929",1,0,0,1
"4217","hg38_rmsk_L1PA6_chr20:24396494-24400887",1,0,0,1
"4218","hg38_rmsk_L1PA7_chr6:55123171-55127526",1,0,0,1
"4219","hg38_rmsk_L1PA4_chr12:101261084-101265200",1,0,0,1
"4220","hg38_rmsk_L1PA5_chr1:106329425-106335537",1,0,0,1
"4221","hg38_rmsk_L1PA10_chr4:167565319-167567745",1,0,0,1
"4222","hg38_rmsk_L1PA16_chr10:115700673-115703451",1,0,0,1
"4223","hg38_rmsk_L1PA6_chr4:147111960-147114900",1,0,0,1
"4224","hg38_rmsk_L1PA10_chr6_GL000255v2_alt:2501992-2505760",0.875,0.125,0,1
"4225","hg38_rmsk_L1PA8_chr14:80884361-80890811",1,0,0,1
